201904261300: 0.9,201904261400: 0.97,201904261500: 0.95,201904261600: 0.96,201904261700: 0.98,201904261800: 0.98,201904261900: 0.98,201904262000: 0.91,201904262100: 0.86,201904262200: 0.94,201904262300: 0.2,201904270000: 0.34,201904270100: 0.65,201904270200: 0.82,201904270300: 0.47,201904270400: 0.31,201904270500: 0.3,201904270600: 0.66,201904270700: 0.9,201904270800: 0.8,201904270900: 0.78,201904271000: 0.73,201904271100: 0.76,201904271200: 0.72,
201904261400: 0.97,201904261500: 0.95,201904261600: 0.96,201904261700: 0.98,201904261800: 0.98,201904261900: 0.98,201904262000: 0.9,201904262100: 0.86,201904262200: 0.94,201904262300: 0.2,201904270000: 0.35,201904270100: 0.66,201904270200: 0.81,201904270300: 0.46,201904270400: 0.31,201904270500: 0.3,201904270600: 0.65,201904270700: 0.91,201904270800: 0.8,201904270900: 0.78,201904271000: 0.73,201904271100: 0.76,201904271200: 0.72,201904271300: 0.76,
201904261500: 0.95,201904261600: 0.96,201904261700: 0.98,201904261800: 0.98,201904261900: 0.98,201904262000: 0.91,201904262100: 0.86,201904262200: 0.94,201904262300: 0.19,201904270000: 0.33,201904270100: 0.64,201904270200: 0.84,201904270300: 0.47,201904270400: 0.32,201904270500: 0.31,201904270600: 0.66,201904270700: 0.9,201904270800: 0.79,201904270900: 0.77,201904271000: 0.73,201904271100: 0.75,201904271200: 0.72,201904271300: 0.76,201904271400: 0.85,
201904261600: 0.96,201904261700: 0.98,201904261800: 0.98,201904261900: 0.99,201904262000: 0.9,201904262100: 0.86,201904262200: 0.94,201904262300: 0.21,201904270000: 0.36,201904270100: 0.67,201904270200: 0.8,201904270300: 0.46,201904270400: 0.31,201904270500: 0.3,201904270600: 0.65,201904270700: 0.91,201904270800: 0.8,201904270900: 0.78,201904271000: 0.73,201904271100: 0.76,201904271200: 0.72,201904271300: 0.76,201904271400: 0.85,201904271500: 0.91,
201904261700: 0.97,201904261800: 0.97,201904261900: 0.98,201904262000: 0.91,201904262100: 0.87,201904262200: 0.95,201904262300: 0.21,201904270000: 0.36,201904270100: 0.68,201904270200: 0.79,201904270300: 0.45,201904270400: 0.31,201904270500: 0.3,201904270600: 0.64,201904270700: 0.92,201904270800: 0.81,201904270900: 0.79,201904271000: 0.74,201904271100: 0.76,201904271200: 0.73,201904271300: 0.77,201904271400: 0.86,201904271500: 0.92,201904271600: 0.95,
201904261800: 0.97,201904261900: 0.97,201904262000: 0.91,201904262100: 0.87,201904262200: 0.95,201904262300: 0.19,201904270000: 0.34,201904270100: 0.65,201904270200: 0.82,201904270300: 0.47,201904270400: 0.31,201904270500: 0.3,201904270600: 0.65,201904270700: 0.91,201904270800: 0.8,201904270900: 0.78,201904271000: 0.74,201904271100: 0.76,201904271200: 0.72,201904271300: 0.77,201904271400: 0.86,201904271500: 0.92,201904271600: 0.95,201904271700: 0.97,
201904261900: 0.99,201904262000: 0.9,201904262100: 0.86,201904262200: 0.93,201904262300: 0.21,201904270000: 0.36,201904270100: 0.68,201904270200: 0.8,201904270300: 0.46,201904270400: 0.31,201904270500: 0.3,201904270600: 0.65,201904270700: 0.91,201904270800: 0.8,201904270900: 0.78,201904271000: 0.73,201904271100: 0.76,201904271200: 0.72,201904271300: 0.76,201904271400: 0.85,201904271500: 0.91,201904271600: 0.94,201904271700: 0.98,201904271800: 0.95,
201904262000: 0.9,201904262100: 0.86,201904262200: 0.93,201904262300: 0.18,201904270000: 0.33,201904270100: 0.62,201904270200: 0.85,201904270300: 0.48,201904270400: 0.32,201904270500: 0.31,201904270600: 0.67,201904270700: 0.88,201904270800: 0.78,201904270900: 0.76,201904271000: 0.72,201904271100: 0.74,201904271200: 0.71,201904271300: 0.75,201904271400: 0.84,201904271500: 0.9,201904271600: 0.94,201904271700: 0.99,201904271800: 0.95,201904271900: 0.99,
201904262100: 0.86,201904262200: 0.93,201904262300: 0.19,201904270000: 0.33,201904270100: 0.63,201904270200: 0.84,201904270300: 0.48,201904270400: 0.32,201904270500: 0.31,201904270600: 0.67,201904270700: 0.89,201904270800: 0.78,201904270900: 0.76,201904271000: 0.72,201904271100: 0.75,201904271200: 0.71,201904271300: 0.75,201904271400: 0.84,201904271500: 0.9,201904271600: 0.94,201904271700: 0.99,201904271800: 0.95,201904271900: 0.99,201904272000: 0.9,
201904262200: 0.95,201904262300: 0.2,201904270000: 0.35,201904270100: 0.66,201904270200: 0.81,201904270300: 0.46,201904270400: 0.31,201904270500: 0.3,201904270600: 0.65,201904270700: 0.91,201904270800: 0.8,201904270900: 0.78,201904271000: 0.74,201904271100: 0.76,201904271200: 0.72,201904271300: 0.77,201904271400: 0.86,201904271500: 0.92,201904271600: 0.96,201904271700: 0.97,201904271800: 0.93,201904271900: 0.97,201904272000: 0.91,201904272100: 0.87,
201904262300: 0.2,201904270000: 0.35,201904270100: 0.66,201904270200: 0.81,201904270300: 0.46,201904270400: 0.31,201904270500: 0.3,201904270600: 0.65,201904270700: 0.91,201904270800: 0.8,201904270900: 0.78,201904271000: 0.73,201904271100: 0.76,201904271200: 0.72,201904271300: 0.77,201904271400: 0.85,201904271500: 0.92,201904271600: 0.95,201904271700: 0.97,201904271800: 0.94,201904271900: 0.98,201904272000: 0.91,201904272100: 0.86,201904272200: 0.95,
201904270000: 0.35,201904270100: 0.66,201904270200: 0.81,201904270300: 0.46,201904270400: 0.31,201904270500: 0.3,201904270600: 0.65,201904270700: 0.91,201904270800: 0.8,201904270900: 0.78,201904271000: 0.74,201904271100: 0.76,201904271200: 0.72,201904271300: 0.77,201904271400: 0.86,201904271500: 0.92,201904271600: 0.95,201904271700: 0.97,201904271800: 0.94,201904271900: 0.97,201904272000: 0.91,201904272100: 0.87,201904272200: 0.95,201904272300: 0.2,
201904270100: 0.67,201904270200: 0.8,201904270300: 0.46,201904270400: 0.31,201904270500: 0.3,201904270600: 0.65,201904270700: 0.91,201904270800: 0.8,201904270900: 0.78,201904271000: 0.74,201904271100: 0.76,201904271200: 0.72,201904271300: 0.76,201904271400: 0.85,201904271500: 0.91,201904271600: 0.95,201904271700: 0.98,201904271800: 0.94,201904271900: 0.98,201904272000: 0.9,201904272100: 0.86,201904272200: 0.94,201904272300: 0.21,201904280000: 0.37,
201904270200: 0.78,201904270300: 0.45,201904270400: 0.3,201904270500: 0.3,201904270600: 0.64,201904270700: 0.93,201904270800: 0.81,201904270900: 0.79,201904271000: 0.74,201904271100: 0.77,201904271200: 0.73,201904271300: 0.77,201904271400: 0.86,201904271500: 0.92,201904271600: 0.96,201904271700: 0.97,201904271800: 0.93,201904271900: 0.97,201904272000: 0.91,201904272100: 0.87,201904272200: 0.95,201904272300: 0.22,201904280000: 0.39,201904280100: 0.77,
201904270300: 0.48,201904270400: 0.32,201904270500: 0.31,201904270600: 0.66,201904270700: 0.89,201904270800: 0.79,201904270900: 0.77,201904271000: 0.73,201904271100: 0.75,201904271200: 0.72,201904271300: 0.76,201904271400: 0.85,201904271500: 0.91,201904271600: 0.95,201904271700: 0.97,201904271800: 0.94,201904271900: 0.98,201904272000: 0.91,201904272100: 0.86,201904272200: 0.95,201904272300: 0.19,201904280000: 0.34,201904280100: 0.7,201904280200: 0.75,
201904270400: 0.32,201904270500: 0.31,201904270600: 0.66,201904270700: 0.9,201904270800: 0.79,201904270900: 0.77,201904271000: 0.73,201904271100: 0.75,201904271200: 0.72,201904271300: 0.76,201904271400: 0.85,201904271500: 0.91,201904271600: 0.94,201904271700: 0.98,201904271800: 0.94,201904271900: 0.98,201904272000: 0.9,201904272100: 0.86,201904272200: 0.94,201904272300: 0.19,201904280000: 0.35,201904280100: 0.71,201904280200: 0.74,201904280300: 0.43,
201904270500: 0.3,201904270600: 0.66,201904270700: 0.9,201904270800: 0.8,201904270900: 0.78,201904271000: 0.73,201904271100: 0.76,201904271200: 0.72,201904271300: 0.76,201904271400: 0.85,201904271500: 0.92,201904271600: 0.95,201904271700: 0.97,201904271800: 0.94,201904271900: 0.98,201904272000: 0.91,201904272100: 0.86,201904272200: 0.95,201904272300: 0.2,201904280000: 0.36,201904280100: 0.73,201904280200: 0.73,201904280300: 0.42,201904280400: 0.28,
201904270600: 0.65,201904270700: 0.91,201904270800: 0.8,201904270900: 0.78,201904271000: 0.73,201904271100: 0.76,201904271200: 0.72,201904271300: 0.76,201904271400: 0.85,201904271500: 0.91,201904271600: 0.95,201904271700: 0.98,201904271800: 0.94,201904271900: 0.98,201904272000: 0.9,201904272100: 0.86,201904272200: 0.94,201904272300: 0.2,201904280000: 0.37,201904280100: 0.74,201904280200: 0.72,201904280300: 0.42,201904280400: 0.28,201904280500: 0.28,
201904270700: 0.9,201904270800: 0.79,201904270900: 0.77,201904271000: 0.73,201904271100: 0.75,201904271200: 0.71,201904271300: 0.76,201904271400: 0.85,201904271500: 0.91,201904271600: 0.94,201904271700: 0.98,201904271800: 0.95,201904271900: 0.98,201904272000: 0.9,201904272100: 0.86,201904272200: 0.94,201904272300: 0.19,201904280000: 0.35,201904280100: 0.72,201904280200: 0.74,201904280300: 0.43,201904280400: 0.29,201904280500: 0.28,201904280600: 0.61,
201904270800: 0.8,201904270900: 0.78,201904271000: 0.73,201904271100: 0.76,201904271200: 0.72,201904271300: 0.76,201904271400: 0.85,201904271500: 0.91,201904271600: 0.95,201904271700: 0.98,201904271800: 0.94,201904271900: 0.98,201904272000: 0.9,201904272100: 0.86,201904272200: 0.94,201904272300: 0.2,201904280000: 0.37,201904280100: 0.74,201904280200: 0.72,201904280300: 0.42,201904280400: 0.28,201904280500: 0.28,201904280600: 0.6,201904280700: 0.99,
201904270900: 0.78,201904271000: 0.74,201904271100: 0.76,201904271200: 0.72,201904271300: 0.77,201904271400: 0.86,201904271500: 0.92,201904271600: 0.95,201904271700: 0.97,201904271800: 0.93,201904271900: 0.97,201904272000: 0.91,201904272100: 0.87,201904272200: 0.95,201904272300: 0.2,201904280000: 0.37,201904280100: 0.74,201904280200: 0.72,201904280300: 0.42,201904280400: 0.28,201904280500: 0.27,201904280600: 0.6,201904280700: 1.0,201904280800: 0.88,
201904271000: 0.73,201904271100: 0.76,201904271200: 0.72,201904271300: 0.77,201904271400: 0.86,201904271500: 0.92,201904271600: 0.95,201904271700: 0.97,201904271800: 0.94,201904271900: 0.97,201904272000: 0.91,201904272100: 0.87,201904272200: 0.95,201904272300: 0.2,201904280000: 0.36,201904280100: 0.73,201904280200: 0.73,201904280300: 0.42,201904280400: 0.28,201904280500: 0.28,201904280600: 0.6,201904280700: 0.99,201904280800: 0.87,201904280900: 0.84,
201904271100: 0.75,201904271200: 0.71,201904271300: 0.76,201904271400: 0.85,201904271500: 0.91,201904271600: 0.94,201904271700: 0.98,201904271800: 0.95,201904271900: 0.99,201904272000: 0.9,201904272100: 0.86,201904272200: 0.94,201904272300: 0.2,201904280000: 0.36,201904280100: 0.73,201904280200: 0.73,201904280300: 0.42,201904280400: 0.28,201904280500: 0.28,201904280600: 0.61,201904280700: 0.99,201904280800: 0.86,201904280900: 0.83,201904281000: 0.83,
201904271200: 0.72,201904271300: 0.77,201904271400: 0.86,201904271500: 0.92,201904271600: 0.95,201904271700: 0.97,201904271800: 0.94,201904271900: 0.98,201904272000: 0.91,201904272100: 0.86,201904272200: 0.95,201904272300: 0.2,201904280000: 0.37,201904280100: 0.74,201904280200: 0.72,201904280300: 0.42,201904280400: 0.28,201904280500: 0.27,201904280600: 0.6,201904280700: 1.0,201904280800: 0.87,201904280900: 0.84,201904281000: 0.84,201904281100: 0.86,
201904271300: 0.77,201904271400: 0.86,201904271500: 0.92,201904271600: 0.95,201904271700: 0.97,201904271800: 0.94,201904271900: 0.97,201904272000: 0.91,201904272100: 0.86,201904272200: 0.95,201904272300: 0.2,201904280000: 0.37,201904280100: 0.75,201904280200: 0.72,201904280300: 0.42,201904280400: 0.28,201904280500: 0.27,201904280600: 0.6,201904280700: 1.0,201904280800: 0.88,201904280900: 0.84,201904281000: 0.84,201904281100: 0.86,201904281200: 0.8,
201904271400: 0.86,201904271500: 0.92,201904271600: 0.95,201904271700: 0.97,201904271800: 0.94,201904271900: 0.98,201904272000: 0.91,201904272100: 0.86,201904272200: 0.95,201904272300: 0.21,201904280000: 0.38,201904280100: 0.76,201904280200: 0.71,201904280300: 0.41,201904280400: 0.28,201904280500: 0.27,201904280600: 0.59,201904280700: 1.0,201904280800: 0.88,201904280900: 0.85,201904281000: 0.84,201904281100: 0.86,201904281200: 0.8,201904281300: 0.89,
201904271500: 0.92,201904271600: 0.96,201904271700: 0.97,201904271800: 0.93,201904271900: 0.97,201904272000: 0.91,201904272100: 0.87,201904272200: 0.95,201904272300: 0.22,201904280000: 0.39,201904280100: 0.77,201904280200: 0.7,201904280300: 0.41,201904280400: 0.27,201904280500: 0.27,201904280600: 0.59,201904280700: 0.99,201904280800: 0.89,201904280900: 0.86,201904281000: 0.85,201904281100: 0.87,201904281200: 0.81,201904281300: 0.9,201904281400: 0.94,
201904271600: 0.95,201904271700: 0.97,201904271800: 0.94,201904271900: 0.98,201904272000: 0.91,201904272100: 0.86,201904272200: 0.95,201904272300: 0.2,201904280000: 0.36,201904280100: 0.73,201904280200: 0.73,201904280300: 0.42,201904280400: 0.28,201904280500: 0.28,201904280600: 0.61,201904280700: 0.99,201904280800: 0.87,201904280900: 0.84,201904281000: 0.83,201904281100: 0.86,201904281200: 0.79,201904281300: 0.89,201904281400: 0.95,201904281500: 0.9,
201904271700: 0.97,201904271800: 0.94,201904271900: 0.98,201904272000: 0.91,201904272100: 0.86,201904272200: 0.95,201904272300: 0.2,201904280000: 0.36,201904280100: 0.73,201904280200: 0.73,201904280300: 0.42,201904280400: 0.28,201904280500: 0.28,201904280600: 0.6,201904280700: 0.99,201904280800: 0.87,201904280900: 0.84,201904281000: 0.83,201904281100: 0.86,201904281200: 0.8,201904281300: 0.89,201904281400: 0.95,201904281500: 0.9,201904281600: 0.9,
201904271800: 0.94,201904271900: 0.97,201904272000: 0.91,201904272100: 0.87,201904272200: 0.95,201904272300: 0.2,201904280000: 0.37,201904280100: 0.74,201904280200: 0.72,201904280300: 0.42,201904280400: 0.28,201904280500: 0.27,201904280600: 0.6,201904280700: 1.0,201904280800: 0.88,201904280900: 0.85,201904281000: 0.84,201904281100: 0.86,201904281200: 0.8,201904281300: 0.9,201904281400: 0.94,201904281500: 0.9,201904281600: 0.89,201904281700: 0.91,
201904271900: 0.98,201904272000: 0.9,201904272100: 0.86,201904272200: 0.94,201904272300: 0.2,201904280000: 0.36,201904280100: 0.73,201904280200: 0.73,201904280300: 0.42,201904280400: 0.28,201904280500: 0.28,201904280600: 0.61,201904280700: 0.99,201904280800: 0.87,201904280900: 0.84,201904281000: 0.83,201904281100: 0.86,201904281200: 0.79,201904281300: 0.89,201904281400: 0.95,201904281500: 0.9,201904281600: 0.9,201904281700: 0.92,201904281800: 0.92,
201904272000: 0.91,201904272100: 0.86,201904272200: 0.95,201904272300: 0.19,201904280000: 0.36,201904280100: 0.72,201904280200: 0.74,201904280300: 0.43,201904280400: 0.28,201904280500: 0.28,201904280600: 0.61,201904280700: 0.98,201904280800: 0.86,201904280900: 0.83,201904281000: 0.83,201904281100: 0.85,201904281200: 0.79,201904281300: 0.89,201904281400: 0.95,201904281500: 0.9,201904281600: 0.9,201904281700: 0.92,201904281800: 0.92,201904281900: 1.0,
201904272100: 0.87,201904272200: 0.95,201904272300: 0.21,201904280000: 0.38,201904280100: 0.77,201904280200: 0.7,201904280300: 0.41,201904280400: 0.27,201904280500: 0.27,201904280600: 0.59,201904280700: 0.99,201904280800: 0.88,201904280900: 0.85,201904281000: 0.84,201904281100: 0.87,201904281200: 0.81,201904281300: 0.9,201904281400: 0.94,201904281500: 0.89,201904281600: 0.89,201904281700: 0.91,201904281800: 0.91,201904281900: 0.99,201904282000: 0.9,
201904272200: 0.96,201904272300: 0.2,201904280000: 0.36,201904280100: 0.73,201904280200: 0.73,201904280300: 0.42,201904280400: 0.28,201904280500: 0.28,201904280600: 0.6,201904280700: 1.0,201904280800: 0.87,201904280900: 0.84,201904281000: 0.84,201904281100: 0.86,201904281200: 0.8,201904281300: 0.9,201904281400: 0.94,201904281500: 0.89,201904281600: 0.89,201904281700: 0.91,201904281800: 0.91,201904281900: 0.99,201904282000: 0.91,201904282100: 0.88,
201904272300: 0.2,201904280000: 0.36,201904280100: 0.74,201904280200: 0.73,201904280300: 0.42,201904280400: 0.28,201904280500: 0.28,201904280600: 0.61,201904280700: 0.99,201904280800: 0.87,201904280900: 0.84,201904281000: 0.83,201904281100: 0.85,201904281200: 0.79,201904281300: 0.88,201904281400: 0.96,201904281500: 0.91,201904281600: 0.9,201904281700: 0.92,201904281800: 0.93,201904281900: 0.99,201904282000: 0.89,201904282100: 0.87,201904282200: 0.96,
201904280000: 0.35,201904280100: 0.71,201904280200: 0.75,201904280300: 0.43,201904280400: 0.29,201904280500: 0.28,201904280600: 0.62,201904280700: 0.97,201904280800: 0.85,201904280900: 0.82,201904281000: 0.82,201904281100: 0.84,201904281200: 0.78,201904281300: 0.88,201904281400: 0.96,201904281500: 0.91,201904281600: 0.91,201904281700: 0.93,201904281800: 0.93,201904281900: 0.99,201904282000: 0.89,201904282100: 0.87,201904282200: 0.96,201904282300: 0.19,
201904280100: 0.73,201904280200: 0.73,201904280300: 0.42,201904280400: 0.28,201904280500: 0.28,201904280600: 0.6,201904280700: 0.99,201904280800: 0.87,201904280900: 0.84,201904281000: 0.84,201904281100: 0.86,201904281200: 0.8,201904281300: 0.9,201904281400: 0.94,201904281500: 0.89,201904281600: 0.89,201904281700: 0.91,201904281800: 0.91,201904281900: 0.99,201904282000: 0.91,201904282100: 0.88,201904282200: 0.98,201904282300: 0.19,201904290000: 0.36,
201904280200: 0.71,201904280300: 0.41,201904280400: 0.28,201904280500: 0.27,201904280600: 0.59,201904280700: 0.99,201904280800: 0.88,201904280900: 0.85,201904281000: 0.84,201904281100: 0.87,201904281200: 0.81,201904281300: 0.9,201904281400: 0.94,201904281500: 0.89,201904281600: 0.89,201904281700: 0.9,201904281800: 0.91,201904281900: 0.99,201904282000: 0.91,201904282100: 0.88,201904282200: 0.98,201904282300: 0.21,201904290000: 0.38,201904290100: 0.77,
201904280300: 0.41,201904280400: 0.27,201904280500: 0.27,201904280600: 0.59,201904280700: 0.99,201904280800: 0.88,201904280900: 0.85,201904281000: 0.84,201904281100: 0.87,201904281200: 0.8,201904281300: 0.9,201904281400: 0.94,201904281500: 0.9,201904281600: 0.89,201904281700: 0.91,201904281800: 0.92,201904281900: 0.99,201904282000: 0.9,201904282100: 0.88,201904282200: 0.97,201904282300: 0.21,201904290000: 0.39,201904290100: 0.78,201904290200: 0.7,
201904280400: 0.29,201904280500: 0.28,201904280600: 0.61,201904280700: 0.98,201904280800: 0.86,201904280900: 0.83,201904281000: 0.82,201904281100: 0.85,201904281200: 0.79,201904281300: 0.88,201904281400: 0.96,201904281500: 0.91,201904281600: 0.91,201904281700: 0.93,201904281800: 0.93,201904281900: 0.99,201904282000: 0.89,201904282100: 0.87,201904282200: 0.96,201904282300: 0.19,201904290000: 0.35,201904290100: 0.73,201904290200: 0.74,201904290300: 0.44,
201904280500: 0.28,201904280600: 0.61,201904280700: 0.99,201904280800: 0.87,201904280900: 0.84,201904281000: 0.83,201904281100: 0.86,201904281200: 0.79,201904281300: 0.89,201904281400: 0.95,201904281500: 0.9,201904281600: 0.9,201904281700: 0.91,201904281800: 0.92,201904281900: 1.0,201904282000: 0.9,201904282100: 0.88,201904282200: 0.97,201904282300: 0.19,201904290000: 0.36,201904290100: 0.73,201904290200: 0.74,201904290300: 0.43,201904290400: 0.31,
201904280600: 0.6,201904280700: 0.99,201904280800: 0.87,201904280900: 0.84,201904281000: 0.83,201904281100: 0.86,201904281200: 0.79,201904281300: 0.89,201904281400: 0.95,201904281500: 0.9,201904281600: 0.9,201904281700: 0.92,201904281800: 0.92,201904281900: 1.0,201904282000: 0.9,201904282100: 0.87,201904282200: 0.97,201904282300: 0.2,201904290000: 0.37,201904290100: 0.75,201904290200: 0.72,201904290300: 0.43,201904290400: 0.3,201904290500: 0.31,
201904280700: 1.0,201904280800: 0.88,201904280900: 0.84,201904281000: 0.84,201904281100: 0.86,201904281200: 0.8,201904281300: 0.89,201904281400: 0.95,201904281500: 0.9,201904281600: 0.9,201904281700: 0.92,201904281800: 0.92,201904281900: 1.0,201904282000: 0.89,201904282100: 0.87,201904282200: 0.96,201904282300: 0.21,201904290000: 0.38,201904290100: 0.77,201904290200: 0.7,201904290300: 0.42,201904290400: 0.3,201904290500: 0.3,201904290600: 0.63,
201904280800: 0.87,201904280900: 0.84,201904281000: 0.83,201904281100: 0.86,201904281200: 0.79,201904281300: 0.89,201904281400: 0.95,201904281500: 0.9,201904281600: 0.9,201904281700: 0.92,201904281800: 0.93,201904281900: 1.0,201904282000: 0.89,201904282100: 0.87,201904282200: 0.97,201904282300: 0.2,201904290000: 0.37,201904290100: 0.75,201904290200: 0.72,201904290300: 0.43,201904290400: 0.3,201904290500: 0.31,201904290600: 0.64,201904290700: 0.95,
201904280900: 0.85,201904281000: 0.84,201904281100: 0.86,201904281200: 0.8,201904281300: 0.89,201904281400: 0.95,201904281500: 0.9,201904281600: 0.9,201904281700: 0.92,201904281800: 0.92,201904281900: 1.0,201904282000: 0.9,201904282100: 0.87,201904282200: 0.97,201904282300: 0.21,201904290000: 0.38,201904290100: 0.77,201904290200: 0.7,201904290300: 0.42,201904290400: 0.3,201904290500: 0.3,201904290600: 0.63,201904290700: 0.96,201904290800: 0.84,
201904281000: 0.83,201904281100: 0.86,201904281200: 0.79,201904281300: 0.89,201904281400: 0.95,201904281500: 0.9,201904281600: 0.9,201904281700: 0.92,201904281800: 0.92,201904281900: 1.0,201904282000: 0.9,201904282100: 0.87,201904282200: 0.97,201904282300: 0.2,201904290000: 0.37,201904290100: 0.74,201904290200: 0.73,201904290300: 0.43,201904290400: 0.3,201904290500: 0.31,201904290600: 0.64,201904290700: 0.95,201904290800: 0.83,201904290900: 0.8,
201904281100: 0.87,201904281200: 0.81,201904281300: 0.9,201904281400: 0.94,201904281500: 0.89,201904281600: 0.89,201904281700: 0.91,201904281800: 0.91,201904281900: 0.99,201904282000: 0.91,201904282100: 0.88,201904282200: 0.98,201904282300: 0.21,201904290000: 0.39,201904290100: 0.78,201904290200: 0.69,201904290300: 0.41,201904290400: 0.29,201904290500: 0.3,201904290600: 0.62,201904290700: 0.97,201904290800: 0.85,201904290900: 0.82,201904291000: 0.82,
201904281200: 0.81,201904281300: 0.9,201904281400: 0.94,201904281500: 0.89,201904281600: 0.89,201904281700: 0.9,201904281800: 0.91,201904281900: 0.99,201904282000: 0.91,201904282100: 0.88,201904282200: 0.98,201904282300: 0.21,201904290000: 0.38,201904290100: 0.77,201904290200: 0.7,201904290300: 0.42,201904290400: 0.3,201904290500: 0.3,201904290600: 0.63,201904290700: 0.97,201904290800: 0.85,201904290900: 0.82,201904291000: 0.82,201904291100: 0.84,
201904281300: 0.89,201904281400: 0.95,201904281500: 0.9,201904281600: 0.9,201904281700: 0.92,201904281800: 0.92,201904281900: 1.0,201904282000: 0.9,201904282100: 0.87,201904282200: 0.97,201904282300: 0.2,201904290000: 0.38,201904290100: 0.76,201904290200: 0.71,201904290300: 0.42,201904290400: 0.3,201904290500: 0.3,201904290600: 0.63,201904290700: 0.96,201904290800: 0.84,201904290900: 0.81,201904291000: 0.81,201904291100: 0.83,201904291200: 0.79,
201904281400: 0.94,201904281500: 0.9,201904281600: 0.89,201904281700: 0.91,201904281800: 0.92,201904281900: 1.0,201904282000: 0.9,201904282100: 0.88,201904282200: 0.97,201904282300: 0.21,201904290000: 0.39,201904290100: 0.78,201904290200: 0.69,201904290300: 0.41,201904290400: 0.3,201904290500: 0.3,201904290600: 0.63,201904290700: 0.97,201904290800: 0.85,201904290900: 0.82,201904291000: 0.82,201904291100: 0.84,201904291200: 0.8,201904291300: 0.88,
201904281500: 0.89,201904281600: 0.89,201904281700: 0.91,201904281800: 0.92,201904281900: 0.99,201904282000: 0.9,201904282100: 0.88,201904282200: 0.97,201904282300: 0.21,201904290000: 0.39,201904290100: 0.78,201904290200: 0.7,201904290300: 0.41,201904290400: 0.3,201904290500: 0.3,201904290600: 0.62,201904290700: 0.97,201904290800: 0.85,201904290900: 0.82,201904291000: 0.82,201904291100: 0.84,201904291200: 0.8,201904291300: 0.88,201904291400: 0.97,
201904281600: 0.9,201904281700: 0.92,201904281800: 0.93,201904281900: 1.0,201904282000: 0.89,201904282100: 0.87,201904282200: 0.96,201904282300: 0.22,201904290000: 0.39,201904290100: 0.79,201904290200: 0.69,201904290300: 0.41,201904290400: 0.3,201904290500: 0.3,201904290600: 0.63,201904290700: 0.96,201904290800: 0.84,201904290900: 0.81,201904291000: 0.81,201904291100: 0.83,201904291200: 0.79,201904291300: 0.87,201904291400: 0.98,201904291500: 0.94,
201904281700: 0.92,201904281800: 0.92,201904281900: 1.0,201904282000: 0.9,201904282100: 0.87,201904282200: 0.97,201904282300: 0.22,201904290000: 0.39,201904290100: 0.79,201904290200: 0.69,201904290300: 0.41,201904290400: 0.29,201904290500: 0.3,201904290600: 0.63,201904290700: 0.97,201904290800: 0.84,201904290900: 0.81,201904291000: 0.81,201904291100: 0.84,201904291200: 0.8,201904291300: 0.87,201904291400: 0.97,201904291500: 0.94,201904291600: 0.93,
201904281800: 0.91,201904281900: 0.99,201904282000: 0.91,201904282100: 0.88,201904282200: 0.98,201904282300: 0.21,201904290000: 0.39,201904290100: 0.78,201904290200: 0.7,201904290300: 0.41,201904290400: 0.29,201904290500: 0.3,201904290600: 0.62,201904290700: 0.97,201904290800: 0.85,201904290900: 0.82,201904291000: 0.82,201904291100: 0.84,201904291200: 0.8,201904291300: 0.88,201904291400: 0.96,201904291500: 0.93,201904291600: 0.92,201904291700: 0.92,
201904281900: 0.99,201904282000: 0.9,201904282100: 0.88,201904282200: 0.97,201904282300: 0.2,201904290000: 0.37,201904290100: 0.75,201904290200: 0.72,201904290300: 0.42,201904290400: 0.3,201904290500: 0.3,201904290600: 0.63,201904290700: 0.96,201904290800: 0.84,201904290900: 0.81,201904291000: 0.81,201904291100: 0.84,201904291200: 0.8,201904291300: 0.88,201904291400: 0.97,201904291500: 0.93,201904291600: 0.92,201904291700: 0.93,201904291800: 0.94,
201904282000: 0.9,201904282100: 0.88,201904282200: 0.98,201904282300: 0.2,201904290000: 0.37,201904290100: 0.75,201904290200: 0.72,201904290300: 0.43,201904290400: 0.3,201904290500: 0.31,201904290600: 0.64,201904290700: 0.95,201904290800: 0.84,201904290900: 0.81,201904291000: 0.81,201904291100: 0.84,201904291200: 0.8,201904291300: 0.88,201904291400: 0.97,201904291500: 0.93,201904291600: 0.92,201904291700: 0.93,201904291800: 0.94,201904291900: 0.96,
201904282100: 0.89,201904282200: 0.98,201904282300: 0.21,201904290000: 0.39,201904290100: 0.79,201904290200: 0.69,201904290300: 0.41,201904290400: 0.29,201904290500: 0.3,201904290600: 0.62,201904290700: 0.98,201904290800: 0.85,201904290900: 0.82,201904291000: 0.83,201904291100: 0.85,201904291200: 0.81,201904291300: 0.89,201904291400: 0.96,201904291500: 0.92,201904291600: 0.91,201904291700: 0.92,201904291800: 0.93,201904291900: 0.96,201904292000: 0.94,
201904282200: 0.97,201904282300: 0.21,201904290000: 0.38,201904290100: 0.77,201904290200: 0.7,201904290300: 0.42,201904290400: 0.3,201904290500: 0.3,201904290600: 0.63,201904290700: 0.96,201904290800: 0.84,201904290900: 0.81,201904291000: 0.81,201904291100: 0.84,201904291200: 0.8,201904291300: 0.87,201904291400: 0.97,201904291500: 0.94,201904291600: 0.93,201904291700: 0.93,201904291800: 0.95,201904291900: 0.97,201904292000: 0.93,201904292100: 0.9,
